StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1870,16,1,African American,High School,2.01505687919153,11,0,Moderate,0,0,0,0,1.61746020672599
2382,18,1,Asian,Some College,11.8741156590287,27,0,Very High,0,1,0,0,0.731486867136845
2192,17,1,Asian,Higher,15.7972924207108,18,0,High,1,0,0,0,1.93478381189719
2921,17,1,Caucasian,Some College,5.77874033315165,16,1,,0,0,0,1,1.35706270140483
1498,18,0,Asian,Some College,10.5562421659124,0,0,Low,0,0,0,0,2.92396974006305
3143,16,0,African American,Some College,12.9706831806669,25,0,High,1,1,1,0,1.65178667236737
3277,18,1,African American,Bachelor,2.92746133177936,21,0,Moderate,0,0,0,0,1.02101925333977
2797,17,1,African American,Bachelor,5.4995838394728,0,0,Very High,0,1,0,0,3.26201998994637
1307,18,1,Asian,,8.78930748716884,13,0,Very High,0,0,0,0,2.0837969900968
2882,16,1,Caucasian,Some College,4.56711228357695,7,1,Moderate,1,0,1,0,2.88295807080415
1965,17,1,African American,Higher,2.40541926257214,6,1,Low,0,0,1,0,2.80669776419183
1229,15,0,Asian,Some College,7.27222898380128,12,1,,0,0,0,0,1.44613252770197
1540,16,0,African American,Higher,19.0826328314215,25,0,High,0,0,1,0,1.31672462334418
3190,17,1,Caucasian,Some College,10.1032803658663,26,0,Moderate,0,1,0,0,0.427568506597359
2213,16,1,Caucasian,Some College,11.9009268984752,19,1,Moderate,0,1,0,0,1.86389982176149
3344,15,0,Caucasian,High School,7.9097815236714,5,0,High,0,0,0,0,2.91589813295983
1610,18,1,Asian,Some College,9.78432497376181,15,0,Low,0,0,0,1,1.59043309835654
2170,17,1,Asian,Some College,15.0597238607837,3,0,Low,0,0,0,0,2.62681923768859
1852,16,1,African American,,4.55265071638785,20,0,Moderate,1,0,0,0,1.22397360691602
2052,15,1,Other,Some College,2.51604672692103,14,1,High,1,0,0,0,2.25387117850782
1992,18,0,Caucasian,High School,13.7107724112525,27,0,High,1,1,0,0,1.07986736900243
1714,18,0,Caucasian,Bachelor,8.00310545730798,14,0,High,0,0,0,0,2.06975820586126
2372,17,1,Caucasian,,7.47300592745968,10,1,Moderate,0,1,0,0,2.26745813170552
3191,16,0,Asian,Some College,10.6266158534635,23,0,,1,0,0,0,0.871999115029432
3386,16,1,Caucasian,High School,1.44543418022703,20,0,High,1,1,0,0,1.39563067511414
3091,16,1,African American,Bachelor,5.92881449558794,16,0,,0,1,0,1,1.16969051378729
3247,15,1,Asian,Some College,11.6599695943663,29,0,High,1,1,1,0,0.923831697708389
2215,16,1,Asian,Some College,12.1203000495889,16,0,High,1,0,1,0,2.13739326496604
1874,15,1,Caucasian,Bachelor,2.77305058226607,28,0,Moderate,1,0,0,0,0.0815731844151463
1154,17,0,Caucasian,Some College,11.4698352778195,23,0,Moderate,0,0,0,0,1.03065750571988
1919,18,0,Asian,Some College,10.6460872769633,3,1,Moderate,1,1,0,0,3.49132658833781
2460,17,0,Caucasian,Some College,16.1795549922742,29,0,Moderate,0,0,0,0,0.588555623165022
2402,17,0,Asian,Bachelor,3.45640102912905,25,0,,0,0,0,0,0.136165908009804
1276,18,1,African American,High School,8.74296210090069,9,0,Moderate,1,0,0,1,2.59278668631704
2790,16,0,African American,Bachelor,13.2304864829235,25,0,High,1,0,0,0,0.94304591977056
2548,17,0,Caucasian,Some College,7.77062296012084,15,0,High,0,1,0,0,2.12509059499954
2025,18,1,Caucasian,Some College,3.8257831339302895,13,0,High,0,0,0,0,1.57844166545805
1639,16,0,Caucasian,Higher,4.59836741723265,24,1,Moderate,0,1,1,1,1.27834703366972
3203,17,0,Caucasian,Some College,17.5262793983102,4,0,Very High,0,0,0,0,3.11525055585478
1332,15,0,Caucasian,Some College,6.5388420050939,8,0,High,0,1,0,0,2.38469079135841
2807,18,0,Caucasian,Some College,12.748907574358,7,1,High,0,1,0,0,3.01480253360998
1737,18,0,Other,Bachelor,10.7498750734647,9,0,Very High,0,0,0,1,2.60728640079044
3286,18,0,Other,High School,0.393664307628274,14,1,Moderate,0,1,1,1,2.09564819078084
1228,16,0,Caucasian,Some College,8.0903904891647,27,0,High,0,1,0,0,0.817068220656347
2620,15,0,Caucasian,Bachelor,8.07097241627377,29,1,High,1,1,0,0,1.16470242802054
2493,17,1,Asian,High School,5.04446268461238,21,0,High,0,0,0,0,0.946767904653286
2171,18,1,Caucasian,,16.2232520775826,24,0,High,1,1,0,0,1.46842888459313
3161,15,0,Caucasian,Some College,12.6535406968272,7,1,High,0,1,0,0,3.18312611718812
3304,15,0,Asian,Some College,2.11911822688095,13,1,High,1,0,0,0,1.99651311568978
1521,18,1,Asian,Some College,8.28859624934073,25,0,Moderate,0,1,0,0,0.717780497596894
1535,17,1,Asian,High School,0.668530661864433,17,0,High,1,0,0,0,1.341598476825
2223,15,1,Caucasian,Some College,17.1674675952212,29,0,Low,0,1,0,0,0.702760318863438
3163,17,0,Caucasian,High School,6.21201942790659,14,0,Moderate,1,1,1,0,1.88158898662636
1787,17,0,Asian,Higher,2.57957815854331,21,1,High,1,0,1,1,1.88654250007828
2858,15,0,Other,Some College,16.6654861005752,22,1,Very High,0,0,0,0,1.96053870912894
2711,15,0,African American,Higher,14.4974170715976,17,0,High,0,0,0,0,1.84964338845104
2378,15,1,Caucasian,High School,8.26388957605595,2,0,Low,1,0,0,0,2.81380576808971
3164,18,1,African American,High School,9.21939184425079,6,1,High,0,0,1,0,3.13262929741737
2744,17,0,Caucasian,Bachelor,11.4170605108863,7,0,Low,0,0,0,0,2.06017205006751
1454,16,1,Caucasian,Some College,15.0133802856331,9,0,Moderate,0,0,0,1,2.57289042010417
3150,17,1,African American,High School,18.8460187580241,29,1,Moderate,0,1,0,0,0.996647663021241
1539,15,1,African American,Some College,1.44752786388245,21,0,Low,0,0,0,0,0.270088554634174
3291,16,0,Other,Some College,18.5157709898914,11,0,Low,0,0,0,0,2.56961418130556
1546,18,0,African American,Some College,18.6166572835161,14,0,High,0,0,1,0,2.2403343764633
1356,17,0,Caucasian,Bachelor,2.38543344079487,11,1,Moderate,0,0,0,0,2.21137952797335
1432,16,1,Caucasian,Some College,12.4959079743745,8,0,Moderate,1,0,0,0,2.39768257949156
1575,17,0,Asian,Bachelor,3.16566101398747,27,1,High,1,0,0,0,0.782809234051424
1615,16,1,Other,High School,10.9786504899868,17,0,Very High,0,0,0,0,2.30029613516737
1459,17,1,African American,Some College,13.3470232610079,12,0,Low,1,0,0,0,1.9893957592572
1632,18,1,Caucasian,High School,17.0913732806528,8,0,Moderate,0,0,0,0,2.57692769545217
2525,15,1,Asian,Some College,18.5580125972405,11,0,Moderate,0,1,0,1,2.30193210784406
1477,15,1,Caucasian,High School,1.4649120821478,25,1,Moderate,1,0,0,0,1.04646340029671
1401,18,0,African American,Some College,11.6159365970695,13,0,High,0,0,0,1,2.13535680128746
2583,15,1,Caucasian,High School,4.19785684609994,1,1,Moderate,0,0,0,0,2.92403211515863
3084,16,0,Caucasian,High School,2.59412515980054,22,0,Moderate,0,0,0,0,0.741103055009212
1784,18,1,Caucasian,Some College,0.771831238762677,19,0,Very High,0,0,0,1,1.42459565287153
1768,18,0,Caucasian,High School,3.2784052409389,1,0,,0,1,0,0,2.73105889844873
1709,18,0,Caucasian,Some College,2.09321267815793,23,0,High,0,0,0,0,0.870330411031819
1892,17,1,Asian,,6.66735676233126,16,0,Moderate,0,1,0,0,1.80305442673625
2641,18,0,Caucasian,Some College,11.7236470817668,28,0,High,0,0,1,1,0.798886572642257
2553,17,0,Caucasian,High School,7.11936781664473,27,1,Very High,0,1,0,0,0.962072486291986
2075,15,0,Caucasian,,18.4291547243306,19,0,Moderate,0,1,1,0,1.84359708260836
2243,17,1,Caucasian,Bachelor,15.2140961208779,20,0,,0,0,0,1,0.999088543897427
1848,16,0,African American,Some College,8.21009642696713,21,0,,1,0,1,0,1.35372307428634
1738,15,1,Asian,Some College,0.985993248183399,28,1,Moderate,1,0,1,0,0.568468083793329
1420,16,0,African American,Some College,19.8044506923015,3,0,Moderate,0,0,0,0,3.40235253864445
2875,16,0,African American,High School,16.3821465235538,26,0,Very High,0,0,0,0,0.857092794352145
1832,15,0,Caucasian,Bachelor,5.14730916803268,18,0,High,1,0,1,0,1.58355649569153
2188,15,0,Caucasian,High School,9.06741211208315,20,0,Moderate,1,1,1,0,1.78923983671814
1428,18,1,Caucasian,High School,18.0806997290912,19,0,Moderate,0,0,0,1,1.39609049424525
2772,17,1,Caucasian,Some College,18.6161534468952,18,0,High,0,0,0,0,1.82092010861186
2113,18,0,Asian,Bachelor,1.4902092363728,15,0,Moderate,1,0,1,0,1.5580598553696
2335,18,1,Caucasian,High School,3.71051950515438,25,0,High,1,0,0,0,1.0036141456872
2406,18,1,Caucasian,High School,15.3684214223448,8,0,High,0,1,0,0,2.51032872116909
2474,16,1,Caucasian,Some College,4.27473375963821,13,0,Low,0,0,0,0,1.67371140448533
1770,15,0,Caucasian,Some College,2.81737207901723,6,1,,0,1,0,0,2.5896707308558
1562,17,1,Caucasian,Some College,4.17303826316862,25,0,Very High,0,0,1,0,0.776396705948381
1860,17,0,Caucasian,High School,1.97937246817414,7,1,High,1,0,0,0,2.87785369763698
2616,17,1,Caucasian,Bachelor,1.15576394039728,5,0,High,0,0,0,1,1.90451590175195
1828,16,1,Asian,Some College,18.451448098116,13,1,Low,0,0,0,0,2.59194091914419
2954,18,1,Caucasian,,19.0118402615188,7,0,Moderate,0,0,0,0,2.89472304226849
2939,16,0,Caucasian,Bachelor,6.51780286787286,2,1,Moderate,0,1,0,0,3.47456184476036
3237,17,0,African American,Some College,15.0787536888285,24,0,Very High,0,0,1,0,1.24509114017986
1519,18,1,Caucasian,Some College,18.7198835800356,18,0,High,0,0,0,0,1.73798961872145
1162,15,1,Other,Bachelor,5.37000152394991,22,1,High,0,0,0,0,1.29357355644595
2561,17,1,Other,Some College,7.82184488296441,20,0,High,0,0,0,0,1.61557166025287
2262,17,0,Caucasian,Some College,0.442689020589941,5,0,Low,1,0,0,0,2.32543406491624
1210,15,0,Caucasian,Some College,6.50836561365216,20,1,Moderate,1,0,1,1,1.65606012550047
2345,17,0,African American,High School,9.04646955268592,20,1,High,0,0,0,0,1.6719686529505
2397,17,1,Caucasian,Some College,5.73733749965588,8,0,Low,1,1,0,0,2.70123050828509
2478,18,1,Caucasian,Bachelor,11.6771653461603,1,1,Moderate,0,0,0,0,3.45446245993531
2910,15,1,Other,Bachelor,2.76464173570674,13,0,High,1,0,0,0,1.46796831625437
2977,17,1,Caucasian,High School,2.69571569834876,8,0,Moderate,1,1,0,0,2.57239170870492
1976,16,1,Caucasian,High School,16.4760349984108,14,1,Moderate,0,0,0,0,1.92268823497601
2073,16,1,Caucasian,High School,18.2641192362835,29,1,High,0,0,0,0,0.913127809005024
2153,18,0,Asian,Some College,17.2846120452311,5,1,Moderate,0,0,1,0,3.17945076810077
1695,16,1,Caucasian,Some College,16.7841590607892,14,1,Low,0,0,0,0,2.39812108593769
2963,16,0,African American,Some College,9.6254790365521,14,0,High,0,0,0,0,1.64828892235472
2000,17,0,Asian,High School,5.76304271554806,16,1,Moderate,1,1,0,0,1.83664280000112
2970,15,0,African American,,8.22094387112116,13,1,High,1,0,0,0,2.33297181656252
1727,17,1,Caucasian,High School,5.38239505276021,18,0,Low,1,0,0,0,0.87309119735635
1139,17,1,African American,Some College,1.32810706920995,7,0,High,1,0,0,0,2.7387957163436
1191,17,1,African American,High School,9.86494986051972,16,0,Moderate,0,0,0,1,1.52227484468543
2149,17,1,Caucasian,High School,1.30001577897777,6,0,Moderate,1,0,0,0,2.46074352711323
3023,16,1,Caucasian,Some College,13.5709468283632,3,0,Moderate,0,0,0,0,2.65654078049586
2573,16,1,Caucasian,Some College,2.47144981198981,23,0,Very High,0,0,0,0,0.974017416747298
1025,18,1,Caucasian,High School,7.38035464822346,15,0,Moderate,0,0,0,0,1.50515562203629
3308,18,1,Other,Bachelor,16.0864065219435,20,0,Low,0,0,1,0,1.28766735664722
1033,18,0,Caucasian,Bachelor,7.66328937118252,25,0,Low,0,1,0,0,0.384616972856488
2975,16,0,Caucasian,Higher,10.8693973996273,18,0,,0,0,0,0,0.870713477928639
1412,18,1,Other,Some College,14.6135802305678,25,0,Low,0,0,0,0,0.777150954759191
2151,15,0,Caucasian,High School,2.51881282095001,10,0,High,0,0,0,0,2.08369798587288
3110,16,0,African American,High School,14.6460154121636,7,0,High,1,0,0,0,2.80436317511095
1697,17,1,African American,Bachelor,18.8035966945848,29,0,High,1,0,0,0,1.02886559596338
2868,15,0,Caucasian,Bachelor,5.13663149134117,22,1,Moderate,0,0,0,1,0.675458390528462
1858,17,0,African American,Bachelor,2.1855889073632,7,0,High,1,0,0,0,2.18642695133485
1065,17,0,Caucasian,Some College,16.3885570734073,3,1,Very High,0,0,0,0,3.34735674350781
3170,18,1,Caucasian,,19.9684246784755,24,0,Low,0,0,0,0,0.906276516266246
1839,18,1,African American,Bachelor,13.541474253169,3,1,High,1,0,0,1,3.3104012689002
1066,16,0,African American,High School,18.1116427514626,6,1,High,1,0,0,0,3.26185530733329
2947,15,1,Caucasian,Some College,13.1488865435493,27,0,High,0,0,0,0,0.636132933503177
1838,15,1,Caucasian,Bachelor,4.42475639613367,21,1,Moderate,1,1,1,1,1.94357334054471
2673,18,0,Asian,Some College,8.78058487960896,17,0,Very High,1,0,0,0,1.62246463031856
1286,17,1,Caucasian,,7.34555402561418,25,0,Low,0,0,0,0,0.346470592590277
1700,17,1,Other,Some College,10.8719114982258,15,0,Very High,0,1,1,0,2.51191808753226
1605,17,0,Caucasian,Some College,9.1100339043844,25,1,High,0,0,0,1,1.10671349775367
1643,18,1,Caucasian,Higher,18.1188793585253,24,1,,1,1,0,0,1.39627843837789
2206,16,0,African American,Bachelor,3.41354870604467,10,0,Moderate,1,0,0,0,2.29763991255167
1759,15,0,African American,Bachelor,5.25017208533088,1,0,High,1,0,0,0,3.40633908227271
1249,15,0,Caucasian,Some College,9.38354992185543,25,0,Moderate,0,1,0,0,1.19416613376448
1312,17,0,Caucasian,Some College,19.2283515569315,7,0,Moderate,0,0,1,1,3.15722963880409
2202,16,0,African American,,4.5367420465099,4,0,Moderate,0,0,0,0,2.75216393103651
1182,17,0,Caucasian,High School,18.9154943401692,20,0,High,1,0,0,0,1.72211575024059
1718,18,1,African American,,8.83068020757794,21,1,High,0,1,0,1,1.04915700247521
1794,18,1,African American,Higher,17.9020005813249,14,0,High,0,0,0,1,2.16864159345454
2376,15,0,Caucasian,Bachelor,1.82072629890883,1,1,High,0,1,1,0,3.65983640531225
1083,15,1,African American,High School,14.4074642546441,7,0,,1,1,0,0,2.53243841758767
1959,16,1,Caucasian,Bachelor,13.6292122503434,18,1,High,1,0,0,0,1.78576079108766
2083,15,0,Asian,Some College,12.2741593908749,7,0,High,0,0,1,0,2.49283810766837
2123,17,1,Asian,Some College,0.566749007667693,11,0,High,1,0,0,0,1.8640736524088
1753,16,0,Caucasian,High School,15.4504518352509,27,0,High,0,0,1,0,0.854464647771315
1547,15,0,Other,High School,0.106979773884457,5,0,Low,1,0,0,0,2.25454758619172
2649,15,1,Asian,Bachelor,17.5706149841431,25,0,Low,0,0,0,1,0.529603259012284
2949,18,1,Caucasian,Bachelor,7.85901529982706,19,0,Very High,0,1,1,0,1.75040467950822
2690,18,1,Caucasian,Higher,13.9045931149547,12,0,Low,0,0,0,1,1.69438438465742
2560,17,0,Asian,Bachelor,19.6415475727126,17,0,Very High,1,1,1,0,2.49537949684787
1736,17,1,Caucasian,Some College,8.25822379178426,25,1,High,0,1,1,1,1.3643737821172
3319,17,0,Caucasian,Higher,12.9414033251775,9,0,Moderate,1,0,1,1,2.59611126456224
1745,17,1,Asian,Some College,12.9567407721645,17,0,High,0,1,0,0,2.0634635075133
3383,16,0,Caucasian,Bachelor,13.9418227652152,20,0,Moderate,0,0,0,0,1.19192904555221
2198,17,1,Caucasian,,14.8708853927459,19,0,High,0,0,0,1,1.81288704320889
2851,17,1,Asian,Some College,11.2860212933966,16,0,Low,1,0,1,0,1.78300189556273
2836,16,1,African American,Some College,7.33915663633991,27,0,Moderate,1,0,0,0,0.508656500710429
1069,18,1,Other,Some College,5.69023919484888,21,1,High,0,0,1,0,1.32996453787688
2860,15,1,Caucasian,Bachelor,14.3911682653087,21,0,Moderate,0,0,1,1,1.554112898573
2187,18,1,Asian,Some College,4.66792538916254,20,1,High,0,0,0,1,1.50951986021979
1438,18,0,Caucasian,Some College,7.94373772634258,27,1,Low,0,0,0,0,0.582920886468958
1864,16,1,Caucasian,Some College,19.4609069902832,1,0,,1,0,0,0,3.30169051268768
2893,15,0,African American,Some College,0.609930957055089,12,0,Moderate,1,1,0,0,1.6278371303258
1921,15,0,Asian,Bachelor,1.66077515620373,25,1,,0,0,0,1,0.170463613252981
1653,17,1,Asian,High School,11.2138896275136,5,0,Low,0,0,1,0,2.8459257757426
1361,18,0,Caucasian,Some College,15.7808120840409,18,0,Very High,1,0,0,0,2.2166038146961
2302,18,1,Caucasian,Some College,13.0018490227986,22,0,Moderate,1,1,0,1,1.17618903371447
2703,17,1,Caucasian,Higher,7.47132572078161,23,0,Low,0,0,0,0,0.424432894622909
2724,16,0,Caucasian,Bachelor,18.8671459741976,21,1,Moderate,1,0,0,0,1.58120387616277
2865,18,1,Other,Some College,2.90572019491573,19,0,Moderate,0,0,0,0,1.1126712011913
2274,17,1,Caucasian,Some College,15.7133320388891,11,0,High,1,0,0,0,2.45622379444605
2821,17,0,African American,Some College,3.30740851026372,26,1,Moderate,1,1,0,0,0.84069094147179
1140,15,1,Asian,Bachelor,19.7869902808408,17,1,High,0,0,0,0,2.2379013009826
1128,15,0,Asian,Some College,17.7550304934338,10,1,Low,0,1,0,0,2.81992174529319
2955,17,0,Asian,High School,4.89232548104532,12,0,Low,1,1,0,0,1.77727984914608
1979,18,1,Caucasian,Bachelor,15.9014576236233,13,0,Moderate,1,0,0,0,1.92410231989277
2301,17,0,Asian,High School,1.70400955119324,1,1,Moderate,0,0,0,0,2.99750560842064
3021,17,0,African American,Some College,14.775560578372,26,0,High,1,0,1,0,1.12413718648974
2161,18,0,African American,Higher,18.8193157568559,16,0,Very High,1,1,0,0,2.3460257413683
2443,18,0,Caucasian,High School,0.299970007542734,27,1,High,0,0,0,0,0.341822388417712
3242,17,0,Asian,Some College,5.28808595859291,19,1,High,1,0,0,0,1.76099967884695
1649,18,0,Caucasian,Some College,9.03277991037676,23,0,Low,0,0,1,0,0.852682363402751
3083,15,0,African American,High School,15.4971680436391,21,0,Moderate,0,0,1,0,1.13078535925815
1342,18,1,Other,Some College,4.78422176068438,15,0,Low,1,0,1,0,1.75554402334139
2492,17,1,Caucasian,Some College,3.54963669982024,5,0,Very High,0,0,0,0,2.77238853678324
1087,16,1,Caucasian,High School,13.3990698171844,20,1,Low,1,0,1,1,1.52374874473373
1339,18,0,Asian,,12.1893552673324,11,0,High,0,0,0,0,2.1478451963635
1876,17,0,African American,Some College,3.51344595937169,26,0,High,0,0,0,1,0.460421649759542
3024,15,0,Caucasian,Some College,11.4112280924921,14,0,Low,0,0,0,0,1.52774806622584
1008,15,1,African American,Higher,15.4244963058081,22,1,Low,1,0,0,0,1.36014271231646
1267,18,0,Caucasian,High School,2.68404852652701,26,0,High,0,0,0,0,0.559143715511845
1151,17,0,Asian,Some College,4.291296401857,1,0,Low,0,1,1,0,2.80450492891169
1181,15,0,Caucasian,Some College,19.6985821688298,5,1,High,0,0,0,0,3.18606037803891
1395,17,1,Other,Some College,7.34339251390045,26,0,Low,0,0,0,0,0.273190929158343
3244,16,1,Other,Higher,10.3492201876858,15,0,High,1,1,0,1,2.19241453410119
2053,17,1,Other,Bachelor,11.7866328989546,12,1,Low,1,0,0,0,2.25402003724327
2937,17,0,Caucasian,Some College,10.8005838452138,18,0,Moderate,0,0,0,0,1.3180744589421
1337,15,0,Caucasian,High School,0.451371664047542,3,0,Moderate,1,0,0,0,2.98580981437681
1315,17,0,Caucasian,Some College,2.18711806218958,5,1,Low,0,1,0,0,2.84403921492559
1499,15,1,Caucasian,High School,10.3525965679593,15,1,Moderate,1,0,1,0,2.19014660177917
1978,18,0,African American,Bachelor,18.8604141929147,21,1,Low,0,1,1,0,1.75752348620505
1754,16,1,Caucasian,Bachelor,3.3766721330514,27,1,,0,0,0,0,0.322641826994448
1739,15,1,Asian,Some College,0.046949477349063,22,0,Moderate,0,0,0,1,0.57379619332855
2706,18,1,Caucasian,Some College,8.85828196083927,0,1,Very High,1,0,0,0,4.0
1607,17,1,Caucasian,High School,17.5840867517077,6,0,Moderate,0,0,0,0,2.55907035501775
1725,15,0,Asian,High School,11.5404080338112,29,0,High,0,0,0,0,0.304372034253284
3209,16,0,Caucasian,High School,10.6974551151751,24,0,Moderate,1,0,0,1,0.876266660476774
3380,18,1,Caucasian,Some College,16.5345529679256,12,0,High,0,0,0,0,2.50949123030732
1011,17,0,Caucasian,High School,11.8513636552965,11,0,Low,0,0,0,0,2.14717162501851
1869,17,1,Caucasian,High School,9.01973005296687,22,0,Moderate,0,0,0,1,1.03665683436473
1944,15,0,Asian,,10.5966777792414,12,0,Low,0,0,0,1,1.62101211474317
1285,16,0,Caucasian,Bachelor,9.58909956299531,7,1,High,1,1,1,0,3.27026230940474
3105,18,0,Caucasian,High School,8.35939087173054,24,0,High,0,0,0,0,0.693712512160285
1116,18,1,Caucasian,Bachelor,1.55987732818818,15,0,,0,0,0,1,0.878212616762777
2651,17,0,Caucasian,Some College,13.0059394814702,3,0,Moderate,1,0,0,0,2.75902176495494
2755,15,0,Caucasian,Some College,7.87438339306075,19,0,Moderate,0,0,0,0,1.53798977920327
1020,17,0,Caucasian,High School,10.8352063988203,9,0,Moderate,0,0,1,0,2.3957840945307
2524,15,1,Caucasian,High School,11.4680325179541,14,1,Moderate,0,0,0,1,2.13483288607804
1527,17,1,Caucasian,High School,12.8943995476364,27,0,High,0,1,0,0,0.701761807833273
2307,18,1,Other,Some College,18.5558295875063,10,0,High,0,1,0,0,2.81500304797799
1316,18,1,Caucasian,,7.94582585891811,15,1,,0,1,0,0,1.25345185421586
1850,16,1,Caucasian,High School,8.12164265119542,5,0,Moderate,0,0,0,0,2.7583418311647
1726,15,1,Caucasian,Some College,4.42295220221387,25,0,,0,1,0,0,0.280670307881415
3047,16,1,Other,Bachelor,10.6423594491757,6,0,Very High,1,1,0,0,3.12526966249642
2856,16,0,Caucasian,Some College,14.2041969663253,2,1,High,0,1,0,0,3.5326403833693
1398,16,1,Other,Bachelor,14.9262762513815,6,0,High,0,0,0,0,2.81321100812163
2293,18,1,African American,High School,5.89862271607729,0,0,Very High,0,0,0,0,3.54845982608695
1587,16,0,Asian,High School,7.83074199203258,27,1,Moderate,0,0,0,0,0.472181042209025
2541,17,0,African American,,10.5086399661928,15,1,Moderate,0,0,0,1,2.04253797850481
3297,15,0,African American,High School,17.6799555374237,8,0,,0,1,0,0,2.27566511307524
2002,17,1,Caucasian,Bachelor,14.6102930805265,16,1,High,0,0,0,1,1.76605597729189
2715,16,1,Other,High School,5.44934368066192,23,0,Low,1,0,0,0,0.551139652738985
1231,16,1,Caucasian,High School,13.3922251307504,25,0,Moderate,0,0,0,0,0.819625477947445
1018,18,1,Caucasian,,3.52823820855772,16,1,Moderate,0,0,0,0,1.38440417569403
3006,17,1,Caucasian,Some College,8.15769853700718,11,0,Moderate,0,1,0,1,2.43998132580923
2276,18,1,Caucasian,Bachelor,2.30021873656196,28,1,,0,0,0,0,0.381768495150158
1450,16,0,Asian,Some College,13.0121304650421,13,0,Low,0,0,0,0,1.85242869081694
1402,18,0,Caucasian,Bachelor,14.2877512407458,6,0,,1,0,1,0,3.03811612920999
1505,17,1,African American,,18.7510067481468,0,1,Very High,1,0,0,0,3.94709296422018
2425,18,0,Caucasian,Some College,8.36726076857586,16,0,Very High,1,0,1,0,1.78505180791957
1717,17,0,African American,Some College,16.0328517966273,3,1,Moderate,1,0,0,1,3.5169407207159
3043,15,1,Caucasian,High School,16.9310864493081,26,1,High,1,1,0,0,1.41997709860383
2364,16,0,Caucasian,Some College,17.562303939714,22,0,High,0,0,0,0,1.16805200024068
3099,16,0,Caucasian,High School,14.3894046262676,19,0,Very High,1,1,0,0,1.89528334324859
1980,16,0,African American,High School,3.62500511103104,5,0,Low,1,0,0,0,2.80797412962046
2306,17,0,African American,,4.95864899611614,13,0,Low,1,0,0,0,1.94610069833365
1424,17,1,Asian,Some College,5.62147770890226,0,1,Very High,0,0,1,0,3.77069472184229
2707,17,1,Caucasian,Some College,0.683511780821748,6,0,Moderate,1,0,0,0,2.67638970934402
2556,15,0,African American,High School,14.8666582713131,4,0,High,0,0,0,1,2.93800282977301
2440,17,1,Asian,High School,19.0075950296419,20,0,Low,1,0,0,0,1.31277241351408
2603,16,1,Caucasian,Some College,15.4574787276371,3,0,Low,0,1,1,0,3.36009770960644
1501,17,1,Asian,Some College,14.9863071028487,23,0,Low,0,0,0,0,1.00943032184896
2677,17,1,African American,High School,0.57993488671896,12,0,Low,0,0,0,0,1.42918058171783
2143,18,1,Caucasian,Some College,17.1553109674488,29,0,Moderate,1,0,1,0,0.841175753995068
1261,15,1,Caucasian,Some College,4.21413330149813,6,0,Low,1,0,0,0,2.30203204434141
1894,15,1,Caucasian,High School,11.4132915796158,0,0,Low,0,0,0,0,3.09336394332428
2064,15,1,Caucasian,Some College,3.05316329081567,23,0,High,1,1,0,0,1.18598551447824
1797,15,1,Asian,,3.23275387569184,13,0,Moderate,0,1,0,0,1.68790049233408
2281,16,0,Asian,High School,12.8566678163148,5,0,Very High,1,1,0,0,3.43268470835472
1406,18,1,African American,High School,7.88682292701329,26,0,,0,0,0,0,0.115231854848827
2259,18,1,Asian,Some College,19.2299935847429,14,0,Very High,0,0,0,0,2.00330797982373
2023,16,0,Asian,High School,11.5439949284512,1,0,Moderate,1,1,0,0,3.48751066822196
2627,15,0,Caucasian,,9.61572336359455,26,1,Moderate,1,0,0,0,0.57427799975389
1148,17,0,Asian,High School,14.057328881002,11,0,High,0,1,0,0,2.314587627811
1131,18,1,Caucasian,High School,16.65988277106,9,0,Low,0,0,0,0,2.1047955879699
2120,16,0,Caucasian,High School,16.8287951991249,28,1,Moderate,0,0,0,0,0.797517669162269
2757,15,1,Asian,High School,3.4264908890875,4,0,Moderate,1,0,0,0,2.88379971463006
2822,17,0,Caucasian,High School,19.55425625651,20,1,High,0,1,0,0,2.13162850444366
3160,15,0,Caucasian,,4.22525833876393,15,1,High,0,0,0,0,1.79953114931723
2625,16,1,Asian,Some College,15.2723059792331,28,1,High,0,0,0,0,0.347836975905879
2514,15,1,Caucasian,,3.76117132958151,13,0,Moderate,0,0,0,0,1.81115548092917
2618,15,1,Caucasian,Bachelor,14.3326387340406,3,0,Moderate,0,1,1,0,3.45771172597529
1061,17,1,African American,High School,12.2634072148623,10,0,,1,0,1,0,1.89275869592659
3193,16,1,African American,Some College,15.8270544730467,28,0,Low,1,1,0,0,0.818126102742825
3322,16,0,Asian,,8.55383576066922,29,0,High,0,1,0,0,0.528225551474469
1102,16,1,Caucasian,Bachelor,1.89112689548776,6,0,High,1,0,1,1,2.52614214142023
2852,15,0,Caucasian,High School,2.29065736652696,19,1,Very High,0,0,0,0,1.50124009193004
1518,16,0,Caucasian,,11.8596949551099,15,1,Very High,1,0,0,0,2.64419736836015
2888,18,0,Caucasian,Bachelor,7.85470228448455,8,0,Low,0,0,0,0,2.19749114573921
2346,17,0,Asian,High School,8.48778036145021,0,0,High,0,0,0,0,3.09376092529088
2640,16,0,Caucasian,High School,14.1862858960697,10,0,Very High,1,1,1,0,3.13849887300077
